booking_id,tourist_id,hotel_id,destination_id,booking_date,check_in,check_out,season,payment_method,hotel_cost,food_cost,transport_cost,shopping_cost,activity_cost,discount,total_cost,stay_duration,revenue,profit,average_daily_cost
4793,56,473,50,2023-05-07,2023-05-15,2023-05-17,Summer,Credit Card,37265.66,2697.93,4659.72,9504.88,1811.51,4001.53,51938.17,2,51938.17,10387.63,25969.08
4794,374,248,97,2024-06-01,2024-07-08,2024-07-14,Monsoon,Debit Card,23018.28,11850.05,4100.91,4531.09,1392.17,710.81,44181.69,6,44181.69,8836.34,7363.62
4795,96,500,84,2023-01-10,2023-02-27,2023-03-06,Winter,Cash,11939.69,7179.69,4732.23,6424.85,2662.15,1232.4,31706.21,7,31706.21,6341.24,4529.46
4796,736,369,40,2023-05-08,2023-06-17,2023-06-22,Monsoon,UPI,59495.25,9370.27,3019.55,884.18,2424.5,7036.04,68157.71,5,68157.71,13631.54,13631.54
4797,542,323,59,2023-08-26,2023-10-08,2023-10-11,Autumn,Net Banking,25515.54,6898.61,2210.62,11661.68,1326.31,1393.35,46219.41,3,46219.41,9243.88,15406.47
4798,81,177,101,2023-12-14,2023-12-25,2023-12-27,Winter,Credit Card,2122.2,6273.85,3660.18,8769.21,5842.59,251.11,26416.92,2,26416.92,5283.38,13208.46
4799,774,150,111,2024-01-07,2024-02-14,2024-02-18,Winter,Cash,21179.28,4461.4,2440.6,18024.0,7450.09,2823.5,50731.87,4,50731.87,10146.37,12682.97
4800,956,214,76,2023-11-08,2023-12-10,2023-12-13,Winter,Cash,6644.13,3366.55,2820.45,15489.7,4890.36,172.75,33038.44,3,33038.44,6607.69,11012.81
4801,483,408,141,2023-10-30,2023-12-15,2023-12-20,Winter,Debit Card,7504.9,16668.09,2596.77,15616.04,2632.88,4.65,45014.03,5,45014.03,9002.81,9002.81
4802,96,498,117,2023-01-27,2023-02-24,2023-03-01,Winter,Debit Card,12257.75,9986.35,1515.25,3877.04,1068.3,429.91,28274.78,5,28274.78,5654.96,5654.96
4803,138,27,82,2023-11-26,2023-12-10,2023-12-12,Winter,UPI,2619.62,3146.07,4276.79,4371.4,608.97,276.97,14745.88,2,14745.88,2949.18,7372.94
4804,513,202,3,2023-10-24,2023-12-03,2023-12-05,Winter,Debit Card,8809.14,1359.03,2562.5,5207.17,1654.31,481.93,19110.22,2,19110.22,3822.04,9555.11
4805,71,99,101,2023-10-21,2023-11-22,2023-11-25,Autumn,Net Banking,13533.75,5588.2,3934.8,4466.2,3714.78,1749.22,29488.51,3,29488.51,5897.7,9829.5
4806,543,462,118,2024-03-09,2024-04-22,2024-04-24,Summer,Cash,10459.64,2562.16,3135.12,7237.76,1246.73,188.97,24452.44,2,24452.44,4890.49,12226.22
4807,504,77,117,2023-02-08,2023-03-18,2023-03-21,Summer,Debit Card,4176.33,4284.48,3814.44,8425.39,1618.73,58.06,22261.31,3,22261.31,4452.26,7420.44
4808,209,452,116,2023-05-18,2023-06-12,2023-06-16,Monsoon,UPI,16299.24,2161.3,4705.74,6891.9,2202.02,860.32,31399.88,4,31399.88,6279.98,7849.97
4809,188,152,128,2023-10-17,2023-12-14,2023-12-20,Winter,Credit Card,13463.52,20624.15,2273.69,16995.06,6073.6,604.59,58825.43,6,58825.43,11765.09,9804.24
4810,629,486,174,2022-12-14,2023-02-01,2023-02-06,Winter,Credit Card,7904.65,6039.8,3203.99,5142.11,1972.47,890.29,23372.73,5,23372.73,4674.55,4674.55
4811,758,105,34,2023-08-10,2023-09-01,2023-09-05,Autumn,UPI,54976.92,4051.02,3426.44,1396.92,3515.39,1898.68,65468.01,4,65468.01,13093.6,16367.0
4812,220,233,1,2024-04-09,2024-05-28,2024-06-03,Summer,UPI,133193.7,9620.14,3177.85,6246.4,4985.88,9516.12,147707.85,6,147707.85,29541.57,24617.98
4813,974,62,17,2023-03-02,2023-04-13,2023-04-17,Summer,Credit Card,12796.04,3740.62,4550.51,8966.74,1957.19,311.32,31699.78,4,31699.78,6339.96,7924.94
4814,897,24,198,2023-02-11,2023-02-25,2023-03-01,Winter,Cash,5252.0,7636.41,8018.15,13400.39,1221.97,473.86,35055.06,4,35055.06,7011.01,8763.76
4815,934,9,171,2024-10-02,2024-11-08,2024-11-15,Autumn,Cash,82623.94,8457.75,4755.8,6635.01,622.94,2544.67,100550.77,7,100550.77,20110.15,14364.4
4816,883,253,91,2024-03-22,2024-04-27,2024-05-03,Summer,Debit Card,62861.46,6856.16,1890.5,4902.72,2630.09,2478.96,76661.97,6,76661.97,15332.39,12777.0
4817,71,4,123,2023-03-26,2023-05-04,2023-05-06,Summer,UPI,6086.28,3001.64,4107.19,6091.2,3952.93,299.08,22940.16,2,22940.16,4588.03,11470.08
4818,817,379,35,2024-12-15,2024-12-26,2024-12-30,Winter,Cash,17883.68,3639.23,1051.05,7613.51,1348.84,885.5,30650.81,4,30650.81,6130.16,7662.7
4819,649,402,16,2024-11-02,2024-12-01,2024-12-03,Winter,Credit Card,10576.22,2970.38,1158.37,9886.01,2597.23,770.15,26418.06,2,26418.06,5283.61,13209.03
4820,108,499,197,2024-11-05,2024-12-08,2024-12-11,Winter,Cash,12095.4,10977.49,5689.81,19910.91,2834.62,1012.37,50495.86,3,50495.86,10099.17,16831.95
4821,572,269,176,2023-12-27,2024-02-12,2024-02-15,Winter,Credit Card,6155.58,5026.13,3877.16,3625.39,3504.78,297.66,21891.38,3,21891.38,4378.28,7297.13
4822,766,33,63,2023-06-04,2023-06-24,2023-07-01,Monsoon,Cash,10319.89,9051.57,3078.18,2349.0,3454.91,1292.62,26960.93,7,26960.93,5392.19,3851.56
4823,990,1,50,2023-11-11,2024-01-09,2024-01-11,Winter,Cash,24622.38,2644.58,3205.76,1373.02,2432.71,3278.88,30999.57,2,30999.57,6199.91,15499.78
4824,949,252,122,2024-05-23,2024-07-04,2024-07-11,Monsoon,Cash,6956.88,16635.17,7725.42,11409.93,5219.69,54.25,47892.84,7,47892.84,9578.57,6841.83
4825,450,175,111,2024-06-22,2024-07-27,2024-08-02,Monsoon,Net Banking,83385.18,10439.56,1376.5,3166.44,2439.82,1254.32,99553.18,6,99553.18,19910.64,16592.2
4826,820,101,188,2023-10-26,2023-12-24,2023-12-30,Winter,Debit Card,13471.08,22773.08,3312.78,8155.97,3812.84,43.48,51482.27,6,51482.27,10296.45,8580.38
4827,667,220,123,2023-04-21,2023-06-14,2023-06-16,Monsoon,Cash,5595.32,5761.9,7707.65,14471.32,1202.77,719.49,34019.47,2,34019.47,6803.89,17009.74
4828,719,342,194,2023-08-21,2023-09-20,2023-09-23,Autumn,Cash,14179.14,8265.98,3071.82,5616.32,4656.67,1392.09,34397.84,3,34397.84,6879.57,11465.95
4829,158,427,29,2023-11-29,2023-12-08,2023-12-12,Winter,Credit Card,9501.76,10385.04,2960.52,13381.24,2887.12,1116.22,37999.46,4,37999.46,7599.89,9499.86
4830,88,359,13,2024-05-25,2024-07-06,2024-07-13,Monsoon,Debit Card,15681.05,12819.55,5624.97,7635.97,7068.24,1249.5,47580.28,7,47580.28,9516.06,6797.18
4831,131,114,71,2022-11-08,2023-01-05,2023-01-09,Winter,Debit Card,7286.8,4553.68,1163.07,6350.97,2388.05,116.94,21625.63,4,21625.63,4325.13,5406.41
4832,190,470,157,2023-10-29,2023-11-16,2023-11-22,Autumn,Cash,148693.32,20601.44,8517.22,11833.58,6786.47,1705.36,194726.67,6,194726.67,38945.33,32454.45
4833,146,86,37,2024-03-04,2024-03-21,2024-03-28,Summer,Net Banking,7240.59,7176.77,1510.56,8242.16,710.63,34.47,24846.24,7,24846.24,4969.25,3549.46
4834,822,328,157,2023-04-20,2023-04-28,2023-05-05,Summer,UPI,35139.23,39206.49,4095.82,33064.75,2807.73,3203.48,111110.54,7,111110.54,22222.11,15872.93
4835,742,237,170,2022-12-23,2023-02-17,2023-02-21,Winter,Credit Card,9282.8,4499.77,6794.9,15067.76,6269.02,1222.05,40692.2,4,40692.2,8138.44,10173.05
4836,24,341,138,2023-10-10,2023-12-06,2023-12-09,Winter,UPI,35825.76,1768.19,1303.25,9763.23,3668.81,2448.43,49880.81,3,49880.81,9976.16,16626.94
4837,784,478,40,2023-03-10,2023-04-13,2023-04-15,Summer,Debit Card,4646.16,5396.69,6712.21,4925.69,1057.95,429.63,22309.07,2,22309.07,4461.81,11154.54
4838,97,146,143,2023-08-05,2023-08-16,2023-08-22,Monsoon,Credit Card,9512.82,5910.54,4463.1,5453.85,2511.67,1004.93,26847.05,6,26847.05,5369.41,4474.51
4839,514,407,130,2024-10-19,2024-12-11,2024-12-16,Winter,Credit Card,29968.65,2815.98,2397.37,2273.73,3892.6,2424.98,38923.35,5,38923.35,7784.67,7784.67
4840,246,174,141,2023-12-12,2023-12-27,2024-01-01,Winter,UPI,54701.55,32649.07,17431.73,26821.6,5594.82,7116.49,130082.28,5,130082.28,26016.46,26016.46
4841,629,317,124,2024-07-15,2024-09-06,2024-09-09,Autumn,Debit Card,13210.05,5735.87,3642.03,3078.67,1681.58,1595.27,25752.93,3,25752.93,5150.59,8584.31
4842,777,417,90,2023-06-06,2023-07-16,2023-07-19,Monsoon,UPI,42907.38,8622.63,3178.42,11640.3,6759.32,1738.65,71369.4,3,71369.4,14273.88,23789.8
4843,36,323,59,2024-10-22,2024-11-17,2024-11-23,Autumn,Cash,51031.08,13167.13,11452.9,12608.36,7787.0,3604.56,92441.91,6,92441.91,18488.38,15406.98
4844,24,227,13,2024-08-15,2024-09-16,2024-09-21,Autumn,Debit Card,9555.3,9898.18,2847.54,583.49,3340.79,558.9,25666.4,5,25666.4,5133.28,5133.28
4845,969,18,101,2023-02-02,2023-02-08,2023-02-13,Winter,Debit Card,11096.0,33867.41,14167.6,8424.87,6720.62,239.58,74036.92,5,74036.92,14807.38,14807.38
4846,513,34,98,2024-04-12,2024-04-18,2024-04-20,Summer,Net Banking,6467.38,3793.18,3607.3,5612.95,3614.85,891.66,22204.0,2,22204.0,4440.8,11102.0
4847,440,310,104,2023-12-18,2024-01-08,2024-01-15,Winter,Net Banking,27632.15,6936.3,1243.08,4387.77,3877.03,412.23,43664.1,7,43664.1,8732.82,6237.73
4848,307,475,177,2024-04-08,2024-05-09,2024-05-16,Summer,Cash,22617.63,5265.51,2595.42,4140.63,1258.36,3032.43,32845.12,7,32845.12,6569.02,4692.16
4849,99,300,36,2023-10-27,2023-12-23,2023-12-26,Winter,Cash,37006.35,9829.44,3479.15,5027.38,5313.66,3417.74,57238.24,3,57238.24,11447.65,19079.41
4850,312,487,80,2023-12-27,2024-02-06,2024-02-13,Winter,Cash,96031.25,9308.74,5120.29,17885.04,3759.34,2739.95,129364.71,7,129364.71,25872.94,18480.67
4851,547,317,124,2024-06-09,2024-08-04,2024-08-09,Monsoon,Credit Card,22016.75,10577.98,6552.41,4196.03,12157.38,3259.33,52241.22,5,52241.22,10448.24,10448.24
4852,803,345,20,2024-05-08,2024-07-03,2024-07-09,Monsoon,Net Banking,8001.48,16066.7,7454.83,11986.89,4204.2,1016.97,46697.13,6,46697.13,9339.43,7782.86
4853,170,293,50,2023-09-11,2023-09-19,2023-09-24,Autumn,Net Banking,112441.35,6400.45,4100.76,5378.39,6038.64,873.82,133485.77,5,133485.77,26697.15,26697.15
4854,657,3,104,2023-08-26,2023-09-21,2023-09-23,Autumn,Cash,11734.76,7982.7,4175.08,14095.77,5666.57,6.58,43648.3,2,43648.3,8729.66,21824.15
4855,905,469,35,2024-08-07,2024-09-17,2024-09-19,Autumn,Debit Card,27193.08,3443.45,3963.85,7341.33,3515.78,2124.67,43332.82,2,43332.82,8666.56,21666.41
4856,769,306,195,2024-05-12,2024-06-21,2024-06-25,Monsoon,Credit Card,13910.96,4651.56,1044.22,8835.56,2535.26,361.74,30615.82,4,30615.82,6123.16,7653.96
4857,275,421,87,2023-01-14,2023-02-16,2023-02-19,Winter,Debit Card,51955.77,5753.29,3280.34,4404.21,1301.8,4428.31,62267.1,3,62267.1,12453.42,20755.7
4858,16,169,182,2023-12-17,2023-12-25,2023-12-27,Winter,Cash,3118.54,1480.59,1497.26,8449.32,3939.35,132.02,18353.04,2,18353.04,3670.61,9176.52
4859,21,133,120,2024-06-17,2024-07-02,2024-07-05,Monsoon,Credit Card,24819.03,2618.01,2799.21,9149.11,3200.88,1093.6,41492.64,3,41492.64,8298.53,13830.88
4860,278,430,179,2024-05-17,2024-06-13,2024-06-15,Monsoon,Debit Card,4680.54,3462.74,1396.36,9661.74,2976.89,21.78,22156.49,2,22156.49,4431.3,11078.24
4861,496,132,173,2023-06-03,2023-06-17,2023-06-22,Monsoon,Cash,65216.9,7171.02,2441.79,2861.59,2011.21,9584.52,70117.99,5,70117.99,14023.6,14023.6
4862,921,56,48,2023-08-15,2023-10-13,2023-10-16,Autumn,Credit Card,2837.04,3676.94,4690.69,7777.51,2898.38,243.66,21636.9,3,21636.9,4327.38,7212.3
4863,730,416,153,2024-04-14,2024-06-04,2024-06-10,Monsoon,Net Banking,8691.78,21932.11,8281.97,8970.09,3571.68,1052.13,50395.5,6,50395.5,10079.1,8399.25
4864,447,435,64,2023-07-19,2023-08-14,2023-08-20,Monsoon,Net Banking,59395.98,36807.8,12864.21,20980.82,9226.95,1318.68,137957.08,6,137957.08,27591.42,22992.85
4865,911,338,18,2024-02-21,2024-03-04,2024-03-06,Summer,Cash,24522.78,2470.54,5947.86,3959.21,7971.7,1213.76,43658.33,2,43658.33,8731.67,21829.16
4866,470,37,149,2023-10-01,2023-11-19,2023-11-22,Autumn,Net Banking,3400.59,6827.63,2883.61,19698.06,3523.49,498.51,35834.87,3,35834.87,7166.97,11944.96
4867,88,270,58,2023-10-23,2023-11-26,2023-12-01,Autumn,Credit Card,62755.4,10182.88,6480.5,8112.05,1733.2,3345.14,85918.89,5,85918.89,17183.78,17183.78
4868,706,29,143,2024-10-28,2024-11-18,2024-11-24,Autumn,Debit Card,7400.94,8484.84,4211.15,4786.63,2374.62,928.07,26330.11,6,26330.11,5266.02,4388.35
4869,914,215,19,2023-03-17,2023-04-26,2023-04-29,Summer,UPI,7437.78,11379.9,4185.6,4142.53,1429.99,988.98,27586.82,3,27586.82,5517.36,9195.61
4870,535,172,167,2024-08-07,2024-09-19,2024-09-21,Autumn,Credit Card,3134.38,2533.66,2810.16,4885.12,3402.54,177.68,16588.18,2,16588.18,3317.64,8294.09
4871,699,127,183,2023-05-10,2023-05-27,2023-06-03,Summer,Cash,11504.15,15190.43,9707.11,18713.17,3835.16,16.46,58933.56,7,58933.56,11786.71,8419.08
4872,985,375,194,2024-02-17,2024-03-11,2024-03-14,Summer,Net Banking,15575.58,2727.07,2682.18,17355.73,6018.4,1367.02,42991.94,3,42991.94,8598.39,14330.65
4873,538,312,93,2023-05-15,2023-06-05,2023-06-11,Monsoon,Net Banking,11543.34,6667.33,4812.74,7794.74,1266.84,1412.66,30672.33,6,30672.33,6134.47,5112.06
4874,507,243,181,2024-07-22,2024-08-02,2024-08-05,Monsoon,Credit Card,36713.22,5760.8,12599.46,33216.93,3458.58,2002.22,89746.77,3,89746.77,17949.35,29915.59
4875,82,471,74,2024-01-20,2024-02-25,2024-02-27,Winter,Cash,6077.28,3834.11,4088.19,3356.04,1131.22,415.67,18071.17,2,18071.17,3614.23,9035.58
4876,709,5,78,2024-05-13,2024-06-14,2024-06-19,Monsoon,UPI,6223.2,32190.61,8872.93,9006.63,5371.62,594.01,61070.98,5,61070.98,12214.2,12214.2
4877,852,480,91,2023-05-11,2023-07-07,2023-07-12,Monsoon,UPI,111462.85,6873.25,2804.94,4243.06,1770.93,8288.18,118866.85,5,118866.85,23773.37,23773.37
4878,76,82,148,2023-10-28,2023-12-10,2023-12-16,Winter,Net Banking,67069.92,13786.56,9133.82,1495.45,3462.33,8341.05,86607.03,6,86607.03,17321.41,14434.5
4879,912,381,184,2023-10-17,2023-12-04,2023-12-07,Winter,Credit Card,7082.37,16666.74,12544.21,8911.96,14174.55,558.24,58821.59,3,58821.59,11764.32,19607.2
4880,248,411,35,2023-05-12,2023-07-06,2023-07-12,Monsoon,Debit Card,7863.42,16381.65,5464.17,14497.84,2250.96,19.29,46438.75,6,46438.75,9287.75,7739.79
4881,830,489,83,2023-01-10,2023-02-07,2023-02-09,Winter,Debit Card,8258.2,1566.73,2650.82,7513.59,2566.11,1014.7,21540.75,2,21540.75,4308.15,10770.38
4882,295,310,104,2023-03-10,2023-04-14,2023-04-19,Summer,UPI,19737.25,8501.06,3150.22,17235.05,2990.02,338.48,51275.12,5,51275.12,10255.02,10255.02
4883,951,294,119,2024-08-29,2024-10-09,2024-10-14,Autumn,Cash,9709.3,8795.67,3258.59,9132.34,3813.08,379.45,34329.53,5,34329.53,6865.91,6865.91
4884,942,375,194,2023-02-08,2023-03-16,2023-03-18,Summer,Net Banking,10383.72,1270.45,4927.19,5900.0,3447.75,446.45,25482.66,2,25482.66,5096.53,12741.33
4885,318,95,162,2023-07-21,2023-08-19,2023-08-22,Monsoon,Debit Card,15418.2,9807.84,4177.61,399.73,3911.04,1576.44,32137.98,3,32137.98,6427.6,10712.66
4886,975,191,71,2024-12-04,2024-12-16,2024-12-19,Winter,Credit Card,14169.75,3327.77,3855.62,19240.68,3680.08,90.57,44183.33,3,44183.33,8836.67,14727.78
4887,45,195,190,2023-09-25,2023-10-09,2023-10-12,Autumn,Cash,15852.21,15678.03,10425.45,15762.75,10537.86,2300.93,65955.37,3,65955.37,13191.07,21985.12
4888,203,66,82,2023-12-08,2023-12-19,2023-12-25,Winter,Net Banking,35226.3,16760.35,4251.96,10325.78,3184.08,2797.48,66950.99,6,66950.99,13390.2,11158.5
4889,964,60,99,2024-08-01,2024-08-17,2024-08-21,Monsoon,Net Banking,84983.48,6955.82,3730.55,8864.2,903.51,11056.97,94380.59,4,94380.59,18876.12,23595.15
4890,535,3,104,2024-08-11,2024-09-13,2024-09-15,Autumn,Credit Card,11734.76,2267.95,4004.56,6019.53,2389.6,466.99,25949.41,2,25949.41,5189.88,12974.7
4891,245,262,162,2023-12-03,2024-01-08,2024-01-10,Winter,Net Banking,9715.08,5415.09,11693.74,1318.28,3409.21,573.15,30978.25,2,30978.25,6195.65,15489.12
4892,410,128,43,2024-03-12,2024-04-10,2024-04-14,Summer,Cash,22308.28,9079.37,4152.48,17781.2,1027.78,374.41,53974.7,4,53974.7,10794.94,13493.68
4893,356,499,197,2024-01-13,2024-03-02,2024-03-04,Summer,Credit Card,8063.6,2362.88,2448.68,2928.97,2828.34,393.78,18238.69,2,18238.69,3647.74,9119.34
4894,562,59,143,2023-03-11,2023-04-16,2023-04-18,Summer,Credit Card,1904.7,3518.05,3929.7,2397.32,3857.2,148.81,15458.16,2,15458.16,3091.63,7729.08
4895,612,475,177,2023-03-16,2023-04-27,2023-04-30,Summer,Cash,9693.27,3707.09,2909.43,4334.49,5134.26,1066.87,24711.67,3,24711.67,4942.33,8237.22
4896,83,336,179,2024-06-24,2024-08-09,2024-08-11,Monsoon,Credit Card,6877.92,6026.89,3614.59,13567.6,3335.99,553.6,32869.39,2,32869.39,6573.88,16434.7
4897,745,323,59,2023-03-22,2023-05-08,2023-05-13,Summer,Net Banking,42525.9,2811.06,3907.11,8504.56,1618.11,3022.91,56343.83,5,56343.83,11268.77,11268.77
4898,142,304,170,2023-02-12,2023-04-10,2023-04-15,Summer,Debit Card,23683.25,8933.54,1628.95,4238.03,3762.75,530.16,41716.36,5,41716.36,8343.27,8343.27
4899,886,127,183,2023-05-19,2023-07-10,2023-07-13,Monsoon,Debit Card,4930.35,4347.41,1175.99,8858.76,2902.16,160.37,22054.3,3,22054.3,4410.86,7351.43
4900,140,77,117,2024-08-02,2024-08-13,2024-08-18,Monsoon,UPI,6960.55,6457.53,2220.82,2721.01,3674.85,856.02,21178.74,5,21178.74,4235.75,4235.75
4901,225,13,117,2023-06-30,2023-08-24,2023-08-30,Monsoon,Credit Card,11662.26,9464.96,3297.23,9967.25,1001.75,1279.76,34113.69,6,34113.69,6822.74,5685.62
4902,885,338,18,2022-12-29,2023-02-26,2023-03-01,Winter,Cash,36784.17,6935.92,3811.36,16211.15,4445.95,888.05,67300.5,3,67300.5,13460.1,22433.5
4903,526,357,38,2023-05-09,2023-07-01,2023-07-07,Monsoon,Debit Card,58379.22,14936.56,7332.0,11120.73,1127.34,232.51,92663.34,6,92663.34,18532.67,15443.89
4904,808,311,36,2023-04-11,2023-05-14,2023-05-19,Summer,Cash,20290.85,5258.1,1331.95,9394.26,1702.69,2343.86,35633.99,5,35633.99,7126.8,7126.8
4905,609,160,127,2024-02-10,2024-04-05,2024-04-11,Summer,Net Banking,5187.24,11292.74,2957.03,4283.61,1158.55,616.35,24262.82,6,24262.82,4852.56,4043.8
4906,210,500,84,2023-09-01,2023-10-07,2023-10-14,Autumn,UPI,11939.69,7405.11,3758.63,6379.1,3473.44,1551.01,31404.96,7,31404.96,6280.99,4486.42
4907,505,278,158,2023-05-03,2023-05-20,2023-05-22,Summer,Credit Card,23651.02,3594.97,4898.72,3298.99,898.51,3051.04,33291.17,2,33291.17,6658.23,16645.58
4908,431,130,46,2024-01-02,2024-02-23,2024-02-29,Winter,Net Banking,63171.9,7003.31,2407.98,4431.94,1740.19,1014.61,77740.71,6,77740.71,15548.14,12956.79
4909,889,246,3,2023-02-10,2023-03-21,2023-03-24,Summer,Debit Card,6729.12,9093.05,3430.85,6588.99,1951.44,638.22,27155.23,3,27155.23,5431.05,9051.74
4910,817,191,71,2023-04-11,2023-05-07,2023-05-13,Summer,UPI,28339.5,4019.19,4098.88,7069.97,1349.7,1106.85,43770.39,6,43770.39,8754.08,7295.06
4911,80,459,97,2023-04-10,2023-05-27,2023-05-30,Summer,Credit Card,7052.49,5706.63,3540.13,1280.75,612.25,1032.73,17159.52,3,17159.52,3431.9,5719.84
4912,467,117,19,2023-12-15,2023-12-28,2024-01-04,Winter,Net Banking,16713.69,23267.85,2314.48,15985.68,4772.62,1578.1,61476.22,7,61476.22,12295.24,8782.32
4913,893,285,100,2024-08-26,2024-09-14,2024-09-16,Autumn,Net Banking,6531.24,2098.96,6979.84,8263.08,2986.74,942.15,25917.71,2,25917.71,5183.54,12958.86
4914,418,411,35,2024-04-09,2024-05-11,2024-05-17,Summer,Credit Card,7863.42,29467.81,12599.8,27404.12,9034.34,1134.18,85235.31,6,85235.31,17047.06,14205.88
4915,89,497,67,2023-12-04,2024-01-19,2024-01-22,Winter,Cash,35988.45,9669.0,4102.79,14679.53,2442.37,5040.1,61842.04,3,61842.04,12368.41,20614.01
4916,378,98,71,2024-03-28,2024-04-20,2024-04-26,Summer,Net Banking,44980.62,4720.06,3749.01,1255.25,2938.85,551.63,57092.16,6,57092.16,11418.43,9515.36
4917,249,372,46,2023-11-28,2023-12-28,2024-01-01,Winter,Debit Card,6157.84,6418.74,3897.21,13822.2,3744.13,773.94,33266.18,4,33266.18,6653.24,8316.54
4918,624,37,149,2024-09-19,2024-10-13,2024-10-20,Autumn,Credit Card,7934.71,24837.17,4240.47,17903.73,3327.68,986.56,57257.2,7,57257.2,11451.44,8179.6
4919,794,343,30,2024-09-30,2024-10-26,2024-11-01,Autumn,Debit Card,28245.9,4726.88,2661.41,3748.62,3771.63,2001.51,41152.93,6,41152.93,8230.59,6858.82
4920,155,222,89,2023-08-12,2023-08-17,2023-08-19,Monsoon,UPI,8026.7,2365.97,1796.44,1602.63,640.23,15.44,14416.53,2,14416.53,2883.31,7208.26
4921,541,259,154,2024-09-11,2024-10-28,2024-10-31,Autumn,Cash,6895.08,1863.9,3776.72,2673.91,2108.31,121.73,17196.19,3,17196.19,3439.24,5732.06
4922,907,424,176,2023-11-28,2024-01-07,2024-01-13,Winter,Cash,70304.88,15854.8,6123.29,1815.16,1914.17,7418.19,88594.11,6,88594.11,17718.82,14765.68
4923,319,448,196,2024-08-30,2024-10-06,2024-10-09,Autumn,Debit Card,3535.02,4819.36,1498.2,332.57,799.07,351.99,10632.23,3,10632.23,2126.45,3544.08
4924,637,465,38,2023-05-15,2023-06-23,2023-06-26,Monsoon,Credit Card,40140.42,2068.83,3987.69,6400.41,637.25,5821.51,47413.09,3,47413.09,9482.62,15804.36
4925,776,51,5,2023-11-04,2024-01-02,2024-01-09,Winter,Cash,14551.81,17293.12,6117.94,11267.41,5734.08,614.47,54349.89,7,54349.89,10869.98,7764.27
4926,691,328,157,2023-01-17,2023-02-19,2023-02-26,Winter,Net Banking,35139.23,12251.46,2621.49,9087.43,2847.44,1270.66,60676.39,7,60676.39,12135.28,8668.06
4927,996,17,97,2024-01-25,2024-02-11,2024-02-13,Winter,Cash,20521.66,3181.87,4159.88,7088.5,1474.59,413.91,36012.59,2,36012.59,7202.52,18006.29
4928,220,197,15,2023-04-01,2023-05-06,2023-05-08,Summer,UPI,11344.24,7332.12,5852.76,13883.37,5505.75,588.91,43329.33,2,43329.33,8665.87,21664.66
4929,494,484,114,2023-05-19,2023-06-07,2023-06-10,Monsoon,Net Banking,7015.26,20144.32,8963.09,20936.41,5242.89,324.78,61977.19,3,61977.19,12395.44,20659.06
4930,904,472,158,2023-03-28,2023-05-03,2023-05-10,Summer,UPI,11460.82,11343.62,4507.87,2141.4,1953.15,1372.83,30034.03,7,30034.03,6006.81,4290.58
4931,76,204,56,2023-11-30,2024-01-24,2024-01-31,Winter,Net Banking,37080.68,11693.36,2247.6,9698.09,4256.04,845.42,64130.35,7,64130.35,12826.07,9161.48
4932,909,337,71,2024-04-27,2024-05-18,2024-05-24,Summer,Debit Card,8935.62,6625.68,3398.88,4439.18,614.28,1102.26,22911.38,6,22911.38,4582.28,3818.56
4933,807,263,182,2023-09-17,2023-10-01,2023-10-07,Autumn,UPI,10333.44,20825.77,6441.5,2530.18,7924.84,323.45,47732.28,6,47732.28,9546.46,7955.38
4934,238,347,53,2024-11-15,2024-12-17,2024-12-20,Winter,Debit Card,16036.02,5462.1,8908.29,13131.43,2593.86,701.69,45430.01,3,45430.01,9086.0,15143.34
4935,780,68,7,2024-01-28,2024-02-03,2024-02-05,Winter,UPI,3090.74,5233.87,8661.82,2540.15,6532.6,168.42,25890.76,2,25890.76,5178.15,12945.38
4936,843,200,73,2024-06-14,2024-07-15,2024-07-17,Monsoon,Net Banking,45029.92,4766.73,12785.18,12857.87,3365.75,1743.22,77062.23,2,77062.23,15412.45,38531.12
4937,310,89,144,2023-12-26,2024-02-08,2024-02-14,Winter,Cash,11783.88,11387.41,4533.82,6980.78,2484.88,440.01,36730.76,6,36730.76,7346.15,6121.79
4938,103,223,77,2024-06-11,2024-07-13,2024-07-19,Monsoon,Credit Card,65782.2,35606.61,5760.13,29898.39,10177.7,7215.8,140009.23,6,140009.23,28001.85,23334.87
4939,487,150,111,2024-05-20,2024-07-04,2024-07-11,Monsoon,Credit Card,37063.74,8176.76,4533.04,6634.47,3976.88,3897.18,56487.71,7,56487.71,11297.54,8069.67
4940,118,76,107,2024-03-12,2024-04-21,2024-04-25,Summer,Cash,53252.72,9473.75,5406.14,15696.11,4945.19,7345.54,81428.37,4,81428.37,16285.67,20357.09
4941,377,307,100,2023-07-28,2023-09-06,2023-09-09,Autumn,Net Banking,6478.86,19035.2,10151.17,10707.12,9542.95,731.34,55183.96,3,55183.96,11036.79,18394.65
